105 	 1 	 0 	 1 	 1 	 0 	 1 	 2 	 0 	 2 	 0.012047
16 	 0 	 1 	 1 	 0 	 1 	 1 	 0 	 2 	 2 	 0.012047
669 	 2 	 2 	 2 	 0 	 2 	 2 	 2 	 0 	 2 	 -0.011999
670 	 2 	 2 	 2 	 0 	 2 	 2 	 2 	 2 	 0 	 -0.011999
741 	 2 	 2 	 2 	 2 	 2 	 0 	 2 	 0 	 2 	 -0.011999
713 	 2 	 2 	 2 	 2 	 0 	 2 	 0 	 2 	 2 	 -0.011999
714 	 2 	 2 	 2 	 2 	 0 	 2 	 2 	 2 	 0 	 -0.011999
740 	 2 	 2 	 2 	 2 	 2 	 0 	 0 	 2 	 2 	 -0.011999
571 	 2 	 1 	 3 	 2 	 1 	 1 	 4 	 0 	 4 	 -0.011710
334 	 1 	 2 	 3 	 1 	 2 	 1 	 0 	 4 	 4 	 -0.011710
165 	 1 	 1 	 0 	 2 	 2 	 2 	 3 	 3 	 2 	 0.011662
130 	 1 	 0 	 1 	 2 	 2 	 2 	 3 	 2 	 3 	 0.011662
45 	 0 	 1 	 1 	 2 	 2 	 2 	 2 	 3 	 3 	 0.011662
239 	 1 	 1 	 2 	 2 	 2 	 4 	 3 	 3 	 6 	 0.011565
69 	 0 	 2 	 2 	 1 	 2 	 3 	 1 	 2 	 3 	 0.011473
434 	 2 	 0 	 2 	 2 	 1 	 3 	 2 	 1 	 3 	 0.011473
98 	 0 	 2 	 2 	 2 	 2 	 4 	 2 	 4 	 6 	 0.011219
451 	 2 	 0 	 2 	 2 	 2 	 4 	 4 	 2 	 6 	 0.011219
647 	 2 	 2 	 0 	 2 	 1 	 3 	 4 	 1 	 3 	 -0.011109
633 	 2 	 2 	 0 	 1 	 2 	 3 	 1 	 4 	 3 	 -0.011109
436 	 2 	 0 	 2 	 2 	 1 	 3 	 4 	 1 	 5 	 0.011009
71 	 0 	 2 	 2 	 1 	 2 	 3 	 1 	 4 	 5 	 0.011009
527 	 2 	 1 	 3 	 0 	 2 	 2 	 2 	 1 	 1 	 -0.010997
350 	 1 	 2 	 3 	 2 	 0 	 2 	 1 	 2 	 1 	 -0.010997
356 	 1 	 2 	 3 	 2 	 1 	 1 	 1 	 3 	 2 	 0.010902
548 	 2 	 1 	 3 	 1 	 2 	 1 	 3 	 1 	 2 	 0.010902
764 	 2 	 2 	 2 	 2 	 2 	 4 	 2 	 2 	 2 	 0.010705
54 	 0 	 2 	 2 	 0 	 2 	 2 	 0 	 4 	 4 	 0.010690
427 	 2 	 0 	 2 	 2 	 0 	 2 	 4 	 0 	 4 	 0.010690
651 	 2 	 2 	 0 	 2 	 2 	 0 	 4 	 4 	 0 	 0.010690
137 	 1 	 1 	 0 	 0 	 2 	 2 	 1 	 1 	 2 	 -0.010582
102 	 1 	 0 	 1 	 0 	 2 	 2 	 1 	 2 	 1 	 -0.010582
152 	 1 	 1 	 0 	 2 	 0 	 2 	 1 	 1 	 2 	 -0.010582
125 	 1 	 0 	 1 	 2 	 2 	 0 	 1 	 2 	 1 	 -0.010582
32 	 0 	 1 	 1 	 2 	 0 	 2 	 2 	 1 	 1 	 -0.010582
40 	 0 	 1 	 1 	 2 	 2 	 0 	 2 	 1 	 1 	 -0.010582
225 	 1 	 1 	 2 	 2 	 2 	 2 	 1 	 3 	 2 	 0.010537
296 	 1 	 2 	 1 	 2 	 2 	 2 	 1 	 2 	 3 	 0.010537
